fiscal_year,hosp_num,volume,revenue,volume_md_resident,volume_nonmd_resident,revenue_md_resident,revenue_nonmd_resident,medicare_volume_md_resident,medicare_volume_nonmd_resident,medicare_revenue_md_resident,medicare_revenue_nonmd_resident,medicare_ffs_volume_md_resident,medicare_nonffs_volume_md_resident,medicare_ffs_revenue_md_resident,medicare_nonffs_revenue_md_resident,medicaid_volume,medicaid_revenue,kaiser_volume,kaiser_revenue,revenue_inpatient,revenue_outpatient,outpatient_revenue_share,inpatient_admissions,inpatient_admissions_medicare,medicare_revenue_share,medicare_volume_share,md_resident_revenue_share,medicare_advantage_share_of_medicare_revenue,medicaid_revenue_share
2022,13,2994567.76,34553065.98,2906466.2,88101.33,33743368.48,809697.51,909310.42,16462.39,10735977.0,154097.01,625562.69,283747.57,7295592.3,3440384.69,,,,,9447.1,34543618.88,0.9997265915561453,,,0.3181655384038885,0.31285773080726004,0.9765665512730862,0.32045380592749034,
2022,15,113572449.0,609274984.54,111407001.3,2165445.83,598798604.13,10476375.6,51380094.48,652100.16,264501010.3,2637779.78,39483293.19,11896800.37,199705384.19,64795623.22,,,,,332380146.07,276894838.47,0.4544661203824977,16760.0,7916.77,0.4417194837725047,0.46119268879378766,0.9828051689699527,0.24497306511800493,
2022,16,67382831.61,343471551.25,64344427.61,3038404.0,328462238.49,15009312.76,27319917.0,2040016.0,128362826.69,7268090.84,24115806.0,3204111.0,110899810.89,17463015.78,,,,,226935330.41,116536220.84,0.3392892960592759,9018.0,3286.0,0.3907993420495062,0.42458870200213134,0.9563011471972673,0.13604418218503164,
2022,17,16292240.0,71160320.63,11496142.33,4796097.19,50509182.339999996,20651138.29,6317771.76,2781164.47,26150824.15,11072038.83,5308667.58,1009103.97,22019239.48,4131584.67,,,,,23592128.62,47568192.01,0.6684651163579222,1483.0,610.0,0.5177439613646297,0.5495558056473714,0.7097941927865088,0.1579906104029995,
2022,18,34761452.0,192883685.15,33500910.41,1260540.42,185533038.17,7350642.43,17263791.34,545467.64,90722405.9,3257731.53,15296925.44,1966865.37,79306547.48,11415855.91,,,,,84521410.53,108362274.62,0.561801142153261,4981.0,2769.98,0.48898248417014006,0.5153230502907995,0.9618907790242412,0.12583281711668098,
2022,19,106064291.0,519263843.0,81232056.0,24832235.0,412856892.0,106406951.0,47093062.0,16030311.0,216883958.0,64174050.0,42433979.0,4659083.0,194492777.0,22391181.0,,,,,299309627.0,219954216.0,0.4235885455248229,14787.0,6575.0,0.5253247849378277,0.5797349509410423,0.7950811472155591,0.10324037428346822,
2022,22,78605326.39,392501909.68,68659521.77,9945804.42,348121296.03,44380613.65,37598504.81,4800492.78,185935358.54,20376371.16,29361381.9,8237122.67,147043869.57,38891488.97,,,,,225759870.69,166742038.99,0.42481841458030584,10867.0,6304.0,0.5341108419979474,0.5476080205736045,0.8869289230052848,0.20916671942003615,
2022,23,144765710.0,724138519.0,140071520.0,4694190.0,703530201.0,20608318.0,60416137.0,1807956.0,298250740.0,8487833.0,53291603.0,7124534.0,259585703.0,38665037.0,,,,,382303232.0,341835287.0,0.4720578701876788,23372.0,10191.0,0.42393452274837023,0.431323491028012,0.9715409172978962,0.12963936652764046,
2022,24,94412094.18,442852890.85,90084167.13,4327925.74,425975049.77,16877836.78,47499518.19,1904076.84,220515406.19,6308164.9799999995,38076645.85,9422871.6,171076477.27,49438926.34,,,,,262538675.28,180314215.57,0.4071650412485954,9184.0,5377.58,0.5176721179070572,0.5272793178123486,0.9618883800270442,0.22419715336080667,
2022,27,69693037.08,364237256.31,50347746.57,19345290.53,269718490.95,94518765.36,67817190.16,26767016.09,154457742.16,53675823.92,62502087.15,5315103.01,139853150.64,14604591.52,,,,,188869603.85,175367652.46,0.48146544435516425,9465.0,4244.0,0.5726627848760771,1.346975679749871,0.740502203652787,0.0945539622408268,
2022,28,38615861.0,204364198.0,37996345.74,619514.45,201163629.93,3200564.36,17509485.96,239464.13,85897679.49,1297364.17,16847990.69,661494.87,81934361.15,3963316.45,,,,,94414567.0,109949631.0,0.5380082816658522,6887.0,3087.57,0.427004024136422,0.46082026097491763,0.9843389003488762,0.04613997110901465,
2022,29,127275032.13,778281040.64,112632560.66,14642471.26,713751298.21,64529742.43,48225783.19,5415789.01,304284437.94,24063519.66,39035188.26,9190594.74,241213402.48,63071035.46,,,,,461786381.63,316494659.01,0.4066585750948507,15708.0,6613.0,0.4263171761692171,0.4281691094245606,0.917086837452785,0.20727657282439332,
2022,30,4355574.26,54346447.52,4230099.22,125474.86,52703226.2,1643221.32,2393188.21,37237.25,28638980.03,579379.74,2212296.4899999998,180891.52,26352011.49,2286968.54,,,,,6821538.27,47524909.25,0.8744805119508574,270.0,203.0,0.5434008901337429,0.5657522638440619,0.9697639607557554,0.07985509740934722,
2022,32,30016408.0,181515913.31,26835816.35,3180591.17,160822832.34,20693080.73,5126242.0,566080.0,76860678.44,9463246.43,4477904.0,648338.0,66643113.32,10217564.81,,,,,87956335.3,93559578.01,0.5154345770787341,6182.0,2544.0,0.4779214326825603,0.19102239831805973,0.8859985298663069,0.13293617773587793,
2022,33,40554834.0,258147671.0,38837086.0,1717748.0,247842363.0,10305308.0,20793368.0,642262.0,129201848.0,3478762.0,17836281.0,2957087.0,109821594.0,19380254.0,,,,,157175732.0,100971939.0,0.3911402284160061,8827.0,4809.0,0.5213065532303692,0.5353997980178018,0.9600797947931128,0.1499998204360049,
2022,34,25457277.0,201748416.9,24936289.18,520986.55,197767495.01,3980918.27,9447296.36,152516.5,74282069.14,1058110.19,7268328.2700000005,2178967.36,56428487.43,17853579.35,,,,,127145551.81,74602865.09,0.3697816629063224,6488.0,2482.0,0.3756030238247391,0.37885734688933376,0.9802678903201841,0.24034843881840745,
2022,35,28285027.759999998,175776450.35,27534632.97,750394.56,170607002.7,5169447.65,11449293.28,277008.23,75473185.41,1951952.36,10035868.6,1413424.4,66231534.16,9241651.25,,,,,98016190.08,77760260.27,0.44238155973207133,5469.0,2789.0,0.4423803490804777,0.41581426897806945,0.9705907836931126,0.12244946598975145,
2022,37,37684279.94,285433472.5,36790856.68,893423.02,279177790.34,6255682.16,21652458.76,403853.58,160368870.85,2817843.55,19772556.55,1879902.0,145996629.74,14372241.11,,,,,126055774.55,159377697.95,0.5583707354084059,5357.0,2801.0,0.5744327679314779,0.5885282571245635,0.9780835719608882,0.08961989339840762,
2022,38,30168027.259999998,245010042.12,29018741.14,1149285.87,237628099.89000002,7381942.23,11619713.11,393171.92,94490484.08,2988473.6,8498203.14,3121509.77,69110734.75,25379749.33,,,,,129969170.57000001,115040871.55,0.4695353323259124,4170.0,1711.0,0.3976401954303402,0.4004209918666375,0.9698708584916511,0.2685958229244792,
2022,39,31497872.0,170683941.0,31080468.0,417404.0,168260018.0,2423923.0,14567515.0,201118.0,73082894.0,1098321.0,13503103.0,1064412.0,67852773.0,5230121.0,,,,,80886598.0,89797343.0,0.5261030561744529,5251.0,2424.0,0.4343449790906358,0.46870320614219835,0.9857987635755375,0.07156422951723833,
2022,40,44557610.78,301664523.57,43112161.88,1445448.68,294325004.21,7339519.37,21681454.07,334454.81,153261910.14,1696821.15,16688011.42,4993442.45,117770188.64,35491721.49,,,,,159806305.89,141858217.68,0.47025157615884655,7365.0,3896.0,0.5207233770415512,0.5029080687335737,0.9756699287236641,0.23157561756590023,
2022,43,72326924.26,514054373.03000003,70917446.88,1409477.12,505076714.89,8977658.14,35351521.83,652397.34,246777586.74,4297666.04,26683328.66,8668192.97,186622255.31,60155331.43,,,,,338368637.07,175685735.96,0.34176488943076666,15207.0,7495.0,0.48859426591017047,0.4984883605555993,0.9825355864845914,0.2437633507348399,
2022,44,84194210.66,495095237.76,80861492.11,3332718.23,478322594.43,16772643.33,34403428.49,1165368.66,190771931.04,5301959.95,25783560.669999998,8619867.42,142610261.07,48161669.97,,,,,265547193.35,229548044.41,0.4636442181277345,13813.0,5160.0,0.39883529078808433,0.42546121265236203,0.9661223900963261,0.2524567933418975,
2022,45,916210.0,5787875.0,890900.0,25310.0,5596253.0,191622.0,430118.0,9955.0,2285502.0,65223.0,370297.0,59821.0,1989280.0,296222.0,,,,,,5787875.0,1.0,,,0.40839861957634865,0.4827904366371085,0.9668925123642097,0.12960916245096263,
2022,48,57236071.160000004,344977085.95,55111845.12,2124226.04,335221439.35,9755646.6,21926815.06,839550.0,125082120.0,3807422.55,18900445.06,3026370.0,105841939.87,19240180.13,,,,,213938353.99,131038731.96,0.37984764002265464,13912.0,6198.0,0.37313281704934004,0.3978602968609881,0.9717208852491324,0.1538203871984261,
2022,49,57042429.52,366388839.97,55194077.33,1848351.89,354807237.46,11581602.51,29158293.55,807656.74,178145444.5,4534972.96,22884955.54,6273337.73,138479363.63,39666080.87,,,,,204823344.04,161565495.93,0.44096729568299353,10929.0,5995.0,0.5020907853382884,0.5282866379967802,0.9683898600433671,0.22266121360178814,
2022,51,39246553.78,263080894.18,36280688.96,2965864.08,244872710.13,18208179.43,15635338.17,1096898.86,110711905.14,6542775.59,12806953.43,2828384.24,88750494.78,21961407.71,,,,,163068522.84,100012371.34,0.38015824619925276,9026.0,4377.25,0.4521202263871069,0.4309548307431039,0.9307886492223112,0.1983653671412198,
2022,55,5493358.46,34414584.63,4991382.77,501975.46,31674542.21,2740042.38,1229490.96,98703.88,7766479.53,566290.24,978953.04,250537.8,6231348.0,1535131.53,,,,,,34414584.63,1.0,,,0.2451962676684886,0.246322715899426,0.9203813601280126,0.1976611827881815,
2022,60,10214025.84,67568489.19,9205789.39,1008236.45,60525478.26,7043010.93,3823502.0,300084.0,25146841.22,1991296.76,3452334.0,371168.0,22056551.96,3090289.2600000002,,,,,33300936.19,34267553.0,0.5071528668288107,1766.0,694.0,0.41547529970728064,0.4153366797803746,0.8957648600045603,0.12288975911384867,
2022,61,23002744.54,124822597.09,16050969.51,6951774.85,89577915.7,35244681.39,8346408.08,3978958.61,46279302.59,19362908.15,7514410.64,831997.16,41547508.03,4731794.56,,,,,46155854.88,78666742.21,0.6302283724579087,2584.0,1274.0,0.5166374125626145,0.5199940149908117,0.7176418195770453,0.10224429270078159,
2022,62,42174287.0,299185638.56,39300964.49,2873321.55,277816181.66,21369451.77,17743852.22,1055031.82,120970621.34,7586491.19,14587606.85,3156244.93,97440935.22,23529683.580000002,,,,,190129848.62,109055789.94,0.36450877276360133,9506.0,4133.55,0.43543403633719063,0.4514864317010556,0.9285745900008685,0.1945074210528148,
2022,63,73490738.26,431502933.34,70266906.01,3223831.98,415529319.87,15973613.47,38566423.91,1785991.27,213618415.43,8363188.37,32455353.8,6111069.86,177413244.28,36205171.15,,,,,269361879.37,162141053.97,0.3757588684622961,11690.0,6006.0,0.5140874667925512,0.5488561557628769,0.9629814487091478,0.1694852528379697,
2022,65,25168551.0,141903861.0,23832441.0,1336110.0,136843347.0,5060514.0,8841289.0,478365.0,44330695.0,1692928.0,7129932.0,1711357.0,34052865.0,10277830.0,,,,,82731746.0,59172115.0,0.41698735033009426,5501.0,1763.0,0.3239521392296843,0.3709770644140061,0.9643384333284631,0.23184454924516748,
2022,87,1565812.83,16659676.15,1529350.11,36462.72,16243741.3,415934.85,159250.53,3382.54,1606106.31,40730.66,135363.93,23886.6,1381986.77,224119.54,,,,,,16659676.15,1.0,,,0.09887539331840996,0.10412954428074025,0.9750334372496191,0.13954215770436765,
2022,88,1898451.5,8125994.1,1824682.5,73768.76,7844024.6,281969.5,568202.85,14963.42,2192621.35,63354.23,506944.2,61258.51,1969286.99,223334.36,,,,,,8125994.1,1.0,,,0.2795275973509823,0.3113982021529773,0.9653003070725833,0.10185724042137963,
2022,89,990679.67,38736981.160000004,924593.78,66085.89,36118418.87,2618562.29,365665.36,41844.21,14367304.03,1685865.84,345245.84,20419.52,13538882.2,828421.83,,,,,38736981.160000004,,,,,0.39778330501431497,0.39548758374731874,0.9324014878912674,0.05766021434990125,
2022,90,5510333.32,51236753.75,5346886.98,163446.26,49062414.08,2174339.64,1807771.0,51995.909999999996,17798062.72,646383.96,1457124.6600000001,350646.3,14296845.99,3501216.77,,,,,50655296.53,581457.22,0.0113484398882316,1402.0,449.0,0.36276369709364287,0.33809785147169874,0.9575628916576315,0.19671898144653804,
2022,91,4351084.47,37691513.52,4163220.47,187864.0,35782004.230000004,1909509.25,968163.0,70807.0,9736183.46,832659.51,835351.0,132812.0,8312175.67,1424007.79,,,,,37042507.61,649005.91,0.017218886942696594,1298.0,340.0,0.27209720834578305,0.23255146033618534,0.9493384820169992,0.14625934236452853,
2022,333,2105543.14,18495626.44,1937830.78,167712.13,17005660.26,1489966.1500000001,445582.65,22237.0,3537455.82,174547.61,366349.49,79233.02,2933414.75,604041.09,,,,,,18495626.44,1.0,,,0.20801637607218665,0.22993888558215594,0.9194422430171011,0.1707557975946679,
2022,2001,15370692.26,135127733.62,14614247.45,756444.8099999999,129174297.4,5953436.22,4426932.31,150746.99,45598126.34,1461318.4,3716880.76,710051.55,38230815.89,7367310.45,,,,,74024662.99,61103070.63,0.4521874895188522,1671.0,761.0,0.3529968984371654,0.302918937505742,0.9559421588706433,0.16157046443237694,
2022,2004,33678540.0,290128602.75,33470726.66,207812.58,288156336.25,1972263.03,17492635.27,75097.93,157026416.47,786318.69,13577516.46,3915118.37,121939982.69,35086431.04,,,,,183714661.98,106413940.77,0.36678197103405036,7961.0,4698.58,0.5449348034941918,0.5226249028798349,0.9932020956179234,0.22344285648716491,
2022,3028,683275.0,47818718.0,511732.0,171543.0,36037704.0,11781014.0,440547.0,142554.0,31076507.0,9881190.0,419074.0,21473.0,29375903.0,1700604.0,,,,,47769499.0,49219.0,0.0010292831355286438,417.0,306.0,0.8623331552975739,0.8608939835695246,0.7536317473002936,0.05472313860756616,
2022,3029,2234249.99,51631529.62,2164631.19,69618.8,50008594.06,1622935.56,862495.37,37369.84,20239314.06,853428.8,821573.49,40921.88,19203483.02,1035831.04,,,,,44119534.7,7511994.92,0.1454923953500334,,,0.4047167180048492,0.39844910947624296,0.9685669672786271,0.0511791574027287,
2022,4000,2981070.92,166177984.27,2747920.21,233150.68,154095924.8,12082059.47,544791.2,63648.53,25321422.98,2517349.1,448321.46,96469.74,21175178.89,4146244.08,,,,,155754747.42,10423236.85,0.06272333182874996,7825.0,960.0,0.16432246999954406,0.1982558292695114,0.9272944636855777,0.16374451322403524,
2022,4003,1174237.0,24125341.0,1049932.0,124305.0,21069724.0,3055617.0,213371.0,16100.0,2545250.0,247789.0,199358.0,14013.0,2372568.0,172682.0,,,,,22126088.0,1999253.0,0.08286941933794842,1473.0,121.0,0.12080129763446355,0.203223637340323,0.8733440907633181,0.06784480895786268,
2022,4020,166561.46,9168484.61,162936.62,3624.73,8945639.85,222844.74,36664.96,823.8,1722684.57,25849.0,28401.7,8263.19,1418697.23,303987.31,,,,,8322705.36,845779.25,0.0922485324431384,775.0,136.0,0.1925725380057638,0.22502590270990033,0.9756944828421324,0.17646138782098686,
2022,5033,4750760.85,74237914.58,4637139.18,113621.43,71888170.33,2349744.25,3165722.44,93009.45,52038267.63,1883628.94,2744882.88,420839.46,46712597.38,5325670.25,,,,,71542892.09,2695022.49,0.03630250802769789,1060.0,838.0,0.7238780371112556,0.6826886830685984,0.9683484609812433,0.10234142089176229,
2022,5034,6776722.06,60275966.8,6592613.99,184107.92,58510398.81,1765567.99,8815.12,0.0,11565.07,0.0,8815.12,0.0,11565.07,0.0,,,,,42721301.89,17554664.91,0.2912382138680188,410.0,0.0,0.00019765836902864206,0.0013371206039624354,0.9707085911063313,0.0,
2022,5050,76757199.71,507588596.63,73676508.21,3080691.5,491051490.15,16537106.48,25274574.83,1020517.0,155242445.03,5345344.9,22346507.83,2928067.0,135879314.83,19363130.2,,,,,323829380.04,183759216.59,0.36202392608900325,16875.0,4089.0,0.3161429058744503,0.3430479462729142,0.9674202561093891,0.12472832540261879,
2022,8992,36793370.88,255045568.1,33493607.73,3299763.01,233425156.13,21620411.3,8651322.59,752812.3,66889374.04,4355610.25,6918037.9399999995,1733284.56,53165489.92,13723884.08,,,,,227748645.17,27296922.93,0.10702763091847664,3158.0,970.19,0.28655597857990817,0.25829772235169124,0.9152292191114534,0.205172858573816,
2023,1,77789347.0,440345612.0,62178229.0,15611118.0,368586493.0,71759119.0,33001260.0,8473181.0,187320608.0,34138533.0,25255688.0,7745572.0,143981731.0,43338877.0,,,,,231918153.0,208427459.0,0.47332698071713725,13888.0,6283.0,0.508213435808132,0.5307526529904865,0.8370390960089776,0.231362034656646,
2023,2,405491447.66,1848222109.76,376283350.05,29208096.99,1732006641.36,116215466.3,159714530.42,13701603.55,651475521.31,51527939.76,132275980.29,27438549.88,519709673.52,131765847.75,,,,,1227361605.84,620860503.92,0.33592310179679735,20060.0,6117.0599999999995,0.3761391589113369,0.4244528236468006,0.9371203992278335,0.20225755755955743,
2023,3,44881018.21,400129173.08,40004945.29,4876072.68,360617009.41,39512163.15,15537946.97,1151252.94,130492439.85,10017746.47,10908587.97,4629358.7299999995,88845316.66,41647122.97,,,,,303057942.46,97071230.62,0.24259973316315037,10421.0,3211.0,0.36185880434064016,0.38840065540307106,0.9012514799512005,0.31915353117677187,
2023,4,85504398.0,573789648.0,75381838.0,10122560.0,518798219.0,54991429.0,28079188.0,4368424.0,175780577.0,23818377.0,15592667.0,12486521.0,96750297.0,79030280.0,,,,,404597776.0,169191872.0,0.29486741803330685,21021.0,5921.0,0.338822629998273,0.37249274818690414,0.9041609949017414,0.44959620311179205,
2023,5,68693797.0,413332698.0,65619261.42,3074532.35,396555589.65,16777103.14,32684297.66,1343621.71,184895254.77,6577437.34,27088804.74,5595492.77,151095789.42,33799465.35,,,,,253011021.0,160321677.0,0.3878756212023661,13545.0,6503.0,0.46625305403761574,0.49808999602726706,0.9594101593433578,0.18280331419021414,
2023,6,10660806.26,118486830.04,10359016.18,301789.78,115212519.69,3274310.35,5004874.01,85266.46,56309608.11,969641.35,3925741.63,1079132.15,44369949.73,11939658.38,,,,,71276492.27,47210337.77,0.3984437574544129,4103.0,2155.0,0.48874556568601335,0.4831418276634065,0.9723656177746115,0.21203589903655612,
2023,8,124092826.16,653644708.77,116225571.62,7867254.29,620737207.08,32907501.69,48847210.93,2980564.97,226028602.92,11519274.81,36716793.95,12130416.76,166472857.1,59555745.82,,,,,217310956.24,436333752.53000003,0.6675396383932699,8619.0,2727.0,0.36412929713567116,0.4202793778438549,0.9496553689665387,0.2634876517866149,
2023,9,635076573.53,2921569490.55,506829889.5,128246683.31,2390826731.34,530742758.96999997,187365484.51,49729992.0,785282977.64,191564900.89,160520045.09,26845439.009999998,660724871.88,124558105.76,,,,,1774623015.19,1146946475.36,0.3925788789449884,38924.0,10189.0,0.3284566662009287,0.3696812054530576,0.8183364246762842,0.1586155682813,
2023,10,2016860.13,17419653.38,1963262.69,53597.22,16949588.94,470064.44,703053.56,5955.73,5655026.21,61276.58,562407.89,140645.55,4517728.03,1137298.18,,,,,96.24,17419557.14,0.9999944752057978,,,0.33363795606007185,0.35810468134552087,0.9730152816622808,0.20111280439140528,
2023,11,73996729.22,515518516.71,73076212.69,920516.27,509389661.49,6128855.22,33414003.86,302223.74,232168722.16,1748909.85,24685711.59,8728291.98,164228259.37,67940462.79,,,,,259637770.35999998,255880746.35,0.49635607268389015,10314.0,5004.0,0.45577823758905983,0.45724870830056696,0.9881112801551458,0.2926340040893991,
2023,12,159919690.6,949076151.42,151530827.71,8388862.89,911891018.6,37185132.81,77284706.24,2538734.7,437224517.19,10770578.15,57019604.47,20265101.77,317184886.62,120039630.57,,,,,525771575.7,423304575.72,0.4460175035339948,14958.0,6822.0,0.4794701431112439,0.5100262923918532,0.9608196531286095,0.274549175196037,
2023,13,2827094.46,34673288.25,2800186.36,26907.86,34346202.85,327085.4,845007.42,5834.74,11027801.08,58996.11,504623.04,340384.27,6728722.11,4299078.97,,,,,,34673288.25,1.0,,,0.32107773683634433,0.30176827945122914,0.990566646069399,0.3898400904054029,
2023,15,110687269.0,638932703.63,108375514.67999999,2311752.59,628168068.99,10764629.76,51414029.55,774875.16,288164767.94,3208826.12,37494673.82,13919354.82,206440406.57,81724358.54,,,,,361704109.95,277228593.68,0.43389325997083494,16434.0,8055.89,0.4587383252436338,0.4744063241758069,0.9831521620683331,0.2836028815188683,
2023,16,63400985.19,345329488.45,60035013.19,3365972.0,328962267.51,16367220.9,24704448.5,1685288.0,118446965.09,6473701.6,20737735.5,3966713.0,96178057.9,22268907.13,,,,,233582550.79,111746937.66,0.3235951211741935,9893.0,3724.0,0.3600624654813926,0.41150067581087846,0.9526040448689634,0.18800741000902244,
2023,17,15847483.5,82013989.41,11335951.46,4511531.56,58927119.94,23086869.47,6651293.39,2642136.61,31949185.64,12450928.25,5494287.97,1157005.16,26036911.78,5912273.86,,,,,26203449.4,55810540.01,0.6805002465005683,1396.0,583.0,0.5421813533824643,0.5867432842730256,0.7185008358197851,0.18505241187111524,
2023,18,38321813.0,208039749.97,37025174.61,1296636.8,200150398.23,7889347.33,19141795.43,421450.43,102040122.14,3088965.2,16214301.86,2927492.63,84090111.12,17950008.53,,,,,93643435.29,114396314.68,0.5498771974898851,5202.0,2981.37,0.5098172326529276,0.5169940623272593,0.962077671497213,0.17591128032336556,
2023,19,112483638.0,547528412.0,84826622.0,27657016.0,434703636.0,112824776.0,49489681.0,19054935.0,229692752.0,73312723.0,41565191.0,7924490.0,191359249.0,38333503.0,,,,,322672429.0,224855983.0,0.4106745477894944,15790.0,6939.0,0.5283893047538254,0.5834215701764005,0.7939380431640505,0.16689034663139915,
2023,22,83050314.15,404912474.41,71544134.58,11506179.36,355584301.92,49328172.49,38414549.13,5818846.87,189680513.16,23812447.26,30127670.26,8286878.64,149277090.17,40403422.99,,,,,241340707.67,163571766.74,0.40396820813767537,11337.0,6685.0,0.5334333156323494,0.5369349892274565,0.8781757154756066,0.21300776931111928,
2023,23,148576228.31,749524833.63,144044093.58,4532134.26,729428929.92,20095902.93,62882466.21,1544481.86,315459615.17,7507393.46,53959659.77,8922806.14,267474949.4,47984665.25,,,,,378152990.34,371371843.29,0.4954763693304474,22095.0,9637.22,0.4324747788720116,0.4365501191138808,0.9731884751400774,0.15211032709889424,
2023,24,90458975.72,485128249.11,86744915.01,3714059.72,468209483.83,16918761.09,46925990.98,1752803.87,247004873.68,6961558.89,36457744.23,10468246.26,184125018.91,62879852.26,,,,,268685125.36,216443123.75,0.44615650427918657,8792.0,5280.0,0.5275520514011712,0.5409653231499546,0.9651251698678883,0.2545692776145873,
2023,27,69310349.28,375877677.3,50565268.56,18745080.75,282964033.87,92913643.42999999,66977313.49,25625650.12,165336523.53,52168497.95,60297815.94,6679497.55,148317541.83,17018981.7,,,,,181345166.76,194532510.54,0.5175420683062735,9025.0,4157.0,0.5843022566110267,1.3245714973416132,0.7528088284001961,0.10293540311987955,
2023,28,36107301.0,217557778.0,35515734.94,591565.2,213677398.52,3880375.7399999998,16960731.61,278637.65,93633410.78,1907229.7,15585529.18,1375202.0,84504334.15,9129074.5,,,,,96895169.0,120662609.0,0.5546232826481616,6102.0,2749.01,0.4381998818243568,0.47755541701877563,0.9821639128893843,0.09749804502422292,
2023,29,124821765.71,783284694.97,111354082.8,13467682.71,723087609.88,60197085.09,50200500.03,5029651.09,316108181.21,21095046.67,38852423.57,11348076.23,241463300.32,74644880.89,,,,,460351930.77,322932764.2,0.4122801917026713,15508.0,6612.0,0.43716442778276854,0.4508186746970359,0.9231478854667197,0.23613713698985603,
2023,30,4184199.42,55201982.99,4072753.72,111445.63,53590237.69,1611745.3,2317728.57,44729.4,29746790.03,652305.11,2003186.9,314541.56,25349310.88,4397479.15,,,,,7869566.4,47332416.59,0.8574405125731517,266.0,208.0,0.5550785238549294,0.569081444482727,0.9708027644533715,0.1478303758343367,
2023,32,27809199.81,188003540.68,24510490.65,3298708.7,163926771.48,24076769.01,6262625.25,926945.97,75104012.02,10819653.89,4910237.13,1352388.08,58225021.69,16878990.08,,,,,81653756.15,106349784.53,0.5656796895704082,6199.0,2709.0,0.45815586643919914,0.2555079512453579,0.8719344906329133,0.22474152346888165,
2023,33,39237386.6,265924527.71,37789993.74,1447392.78,256711047.48,9213480.23,20784434.33,556442.78,133074774.4,2915687.76,16766392.12,4018042.14,107691693.26,25383081.14,,,,,159291569.61,106632958.1,0.4009895552631646,9194.0,5032.0,0.5183835121484893,0.5499983533471736,0.9653530258779001,0.19074299584159204,
2023,34,22035103.0,210598188.08,21598851.2,436250.53,206909050.48,3689133.71,8048889.5600000005,170217.31,75956712.84,1266952.12,5624227.6,2424661.25,52813508.98,23143201.57,,,,,125691383.05,84906805.03,0.40316968443121853,6306.0,2544.41,0.36710193519225515,0.37265359557641664,0.9824825767323381,0.3046893514040068,
2023,35,25625212.41,180537476.82,24736825.82,888386.34,174234741.66,6302735.16,10795945.6,300793.17,79051861.52,2374429.64,9200346.72,1595598.7,67178569.86,11873291.66,,,,,95442740.23,85094736.59,0.47134112035276426,5135.0,2681.0,0.4537089490123677,0.43643213072516995,0.9650890481521243,0.15019623107794972,
2023,37,40612204.02,290053309.45,39836046.53,776157.25,284758724.84,5294584.61,24415884.5,378934.64,169926409.11,2538156.36,20896497.37,3519386.9,144551998.35,25374410.76,,,,,123984183.57000001,166069125.88,0.5725469093764205,5628.0,3233.0,0.5967382007539125,0.6129093277771106,0.9817461672130561,0.14932588108522998,
2023,38,30738952.76,267729206.41,29741320.18,997632.3,260893671.77,6835534.63,11640464.09,320802.06,103337350.49,1978594.43,8346904.53,3293559.31,72160337.71,31177012.78,,,,,139763383.89000002,127965822.52,0.4779673620069428,3968.0,1634.0,0.3960899081565331,0.39139029537188486,0.9744684760708099,0.3017012980511535,
2023,39,33418132.0,175364068.0,32961691.0,456441.0,172537573.0,2826495.0,15017214.98,240644.0,77107830.0,1382091.0,13709385.65,1307829.29,69563333.0,7544497.0,,,,,78866902.0,96497166.0,0.5502676067026456,5264.0,2495.0,0.44690457075109086,0.45559601235264297,0.9838821314295697,0.09784346155247788,
2023,40,46133298.01,310414479.56,44415549.2,1717748.74,302825696.13,7588783.43,22172133.31,333814.69,161200312.26,1627619.72,16543760.01,5628373.24,118787604.33,42412707.93,,,,,165594458.23,144820021.33,0.4665375839918181,7736.0,4377.0,0.5323204547040762,0.4991975492672732,0.9755527401918983,0.2631056189369692,
2023,43,71888755.76,511681319.08,70668480.36,1220275.14,503999948.11,7681370.97,34913013.39,577310.72,242683447.61,3483105.67,24959840.91,9953172.25,175346126.29,67337321.32,,,,,320355351.57,191325967.51,0.3739162646273719,15541.0,7704.0,0.48151482657897693,0.4940393965194358,0.9849879784866662,0.2774697738273984,
2023,44,80022574.52,497427558.71,76960316.13,3062258.15,480488064.72,16939493.99,32672406.66,1062272.98,190677113.58,5226662.39,26159624.72,6512781.68,150919220.35999998,39757893.22,,,,,259221607.02,238205951.69,0.47887566243364077,13309.0,5221.0,0.3968404786310672,0.42453576470255594,0.9659458071966703,0.2085089944647147,
2023,45,996595.0,5920672.0,963308.0,33287.0,5702144.0,218528.0,458679.0,15743.0,2377906.0,97838.0,355034.0,103645.0,1849990.0,527916.0,,,,,,5920672.0,1.0,,,0.4170196333168717,0.47614989183106543,0.9630906761935132,0.2220087757884458,
2023,48,56701170.5,356825065.67,54717669.5,1983501.0,347492081.62,9332984.05,22691397.0,916292.0,133687690.03,3885279.11,18701261.0,3990136.0,109191751.84,24495938.19,,,,,219205768.98,137619296.69,0.3856772125343725,14227.0,6684.0,0.38472154360108324,0.4146996245883608,0.9738443709595465,0.18323256377982913,
