fiscal_year,hosp_num,setting,volume,revenue,volume_md_resident,volume_nonmd_resident,revenue_md_resident,revenue_nonmd_resident,medicare_volume_md_resident,medicare_volume_nonmd_resident,medicare_revenue_md_resident,medicare_revenue_nonmd_resident,medicare_ffs_volume_md_resident,medicare_nonffs_volume_md_resident,medicare_ffs_revenue_md_resident,medicare_nonffs_revenue_md_resident,medicaid_volume,medicaid_revenue,months_reported,medicare_revenue_share,medicare_volume_share,md_resident_revenue_share,medicare_advantage_share_of_medicare_revenue,medicaid_revenue_share
2022,38,outpatient,17017557.58,115040871.55,16279072.799999999,738484.63,111582337.85,3458533.7,5371740.39,162837.82,35277632.13,827832.2,3907617.07,1464123.19,25019390.8,10258241.33,,,12,0.3161578508726326,0.32997827677261815,0.9699364786323196,0.2907859941448967,
2022,39,inpatient,12546819.0,80886598.0,12400353.0,146466.0,79871985.0,1014613.0,7125602.0,74688.0,41578191.0,526700.0,6601669.0,523933.0,38608085.0,2970106.0,,,12,0.5205603817158169,0.5746289641915839,0.9874563521635562,0.07143422858392276,
2022,39,outpatient,18951053.0,89797343.0,18680115.0,270938.0,88388033.0,1409310.0,7441913.0,126430.0,31504703.0,571621.0,6901434.0,540479.0,29244688.0,2260015.0,,,12,0.3564362949450408,0.3983868942990983,0.9843056603579017,0.07173579766804974,
2022,40,inpatient,16722497.17,159806305.89,16193866.21,528630.86,156817673.65,2988632.2399999998,9442585.53,130119.65000000001,94111136.93,948852.58,7185672.55,2256912.86,72492520.61,21618616.32,,,12,0.6001309338387829,0.5830964272243422,0.9812984085743328,0.22971368772305828,
2022,40,outpatient,27835113.61,141858217.68,26918295.669999998,916817.8200000001,137507330.56,4350887.13,12238868.54,204335.16,59150773.21,747968.57,9502338.87,2736529.59,45277668.03,13873105.17,,,12,0.430164508096462,0.4546672898626349,0.9693293262022041,0.23453801898323484,
2022,43,inpatient,43881996.89,338368637.07,43026096.42,855900.33,332578754.5,5789882.57,23805900.86,480395.83999999997,179263771.46,3232899.66,17755054.83,6050845.93,134389400.68,44874370.78,,,12,0.5390114943737334,0.5532898134104074,0.9828888320733986,0.25032593264397,
2022,43,outpatient,28444927.37,175685735.96,27891350.46,553576.79,172497960.39,3187775.57,11545620.97,172001.5,67513815.28,1064766.38,8928273.83,2617347.04,52232854.63,15280960.65,,,12,0.3913890641220237,0.4139498726158131,0.9818552396836256,0.22633827738256657,
2022,44,inpatient,39724915.23,265547193.35,38406132.99,1318782.1,258013907.88,7533285.47,18833048.36,543699.02,114561806.68,2668732.17,13749119.5,5083928.7,84490951.08,30070855.6,,,12,0.4440140751376926,0.49036564980139125,0.9716310860794116,0.26248587091503783,
2022,44,outpatient,44469295.43,229548044.41,42455359.12,2013936.13,220308686.55,9239357.86,15570380.13,621669.64,76210124.36,2633227.78,12034441.17,3535938.7199999997,58119309.99,18090814.37,,,12,0.34592428266646574,0.36674710690799595,0.9597497862212349,0.23738072233740154,
2022,45,outpatient,916210.0,5787875.0,890900.0,25310.0,5596253.0,191622.0,430118.0,9955.0,2285502.0,65223.0,370297.0,59821.0,1989280.0,296222.0,,,12,0.40839861957634865,0.4827904366371085,0.9668925123642097,0.12960916245096263,
2022,48,inpatient,29588586.56,213938353.99,28612963.56,975623.0,208451476.32,5486877.67,14515602.9,472289.0,94627124.25,2583711.33,12383258.9,2132344.0,80243427.56,14383696.69,,,12,0.45395276598921813,0.5073086144873279,0.974352996703637,0.15200395028384264,
2022,48,outpatient,27647484.6,131038731.96,26498881.56,1148603.04,126769963.03,4268768.93,7411212.16,367261.0,30454995.75,1223711.22,6517186.16,894026.0,25598512.31,4856483.44,,,12,0.24023826324531508,0.27968018737768946,0.9674236092936015,0.1594642626078843,
2022,49,inpatient,32105172.89,204823344.04,31160473.84,944698.91,198853154.2,5970189.84,18935021.38,470022.3,112056479.03,2662889.0,15006105.96,3928915.26,89156318.62,22900160.41,,,12,0.5635137118182056,0.6076615354832485,0.9708520048435784,0.20436266254510033,
2022,49,outpatient,24937256.63,161565495.93,24033603.49,903652.98,155954083.26,5611412.67,10223272.17,337634.44,66088965.47,1872083.96,7878849.58,2344422.47,49323045.01,16765920.46,,,12,0.42377194677114866,0.42537408817007993,0.965268495988579,0.25368713734232406,
2022,51,inpatient,23018196.7,163068522.84,21106855.15,1911341.18,151565236.89000002,11503283.55,11035679.19,818918.74,82340474.62,4895492.35,8948415.47,2087263.44,65483797.26,16856675.97,,,12,0.5432675480839939,0.5228481036882465,0.9294573486675487,0.20471919852045173,
2022,51,outpatient,16228357.08,100012371.34,15173833.81,1054522.9,93307473.24,6704895.88,4599658.9799999995,277980.12,28371430.52,1647283.24,3858537.96,741120.8,23266697.52,5104731.74,,,12,0.30406386042653494,0.3031309712228883,0.9329593128313479,0.17992507414814699,
2022,55,outpatient,5493358.46,34414584.63,4991382.77,501975.46,31674542.21,2740042.38,1229490.96,98703.88,7766479.53,566290.24,978953.04,250537.8,6231348.0,1535131.53,,,12,0.2451962676684886,0.246322715899426,0.9203813601280126,0.1976611827881815,
2022,60,inpatient,4664237.59,33300936.19,4212987.14,451250.45,30266241.52,3034694.67,2013077.0,203999.0,14676933.23,1294533.19,1816746.0,196331.0,12859373.8,1817559.43,,,12,0.48492751306109316,0.47782652381891677,0.9088705899231957,0.12383782098871073,
2022,60,outpatient,5549788.25,34267553.0,4992802.25,556986.0,30259236.74,4008316.26,1810425.0,96085.0,10469907.99,696763.57,1635588.0,174837.0,9197178.16,1272729.83,,,12,0.3460070087015685,0.3626069908937411,0.8830288156262572,0.12156074639964434,
2022,61,inpatient,8668357.15,46155854.88,6150907.71,2517449.37,33331170.0,12824684.88,3716482.23,1562694.64,21037550.47,8125225.57,3391191.61,325290.49,19214482.37,1823068.1,,,12,0.6311674768692488,0.6042168741953048,0.7221439205634316,0.08665781230565481,
2022,61,outpatient,14334387.39,78666742.21,9900061.8,4434325.48,56246745.7,22419996.51,4629925.85,2416263.9699999997,25241752.12,11237682.58,4123219.03,506706.67000000004,22333025.66,2908726.46,,,12,0.4487682230476136,0.4676663584059646,0.7150003180486354,0.11523472880059325,
2022,62,inpatient,24205405.0,190129848.62,22564190.35,1641214.15,177377365.29,12752480.74,11891595.03,693290.3099999999,89532556.77,5296496.64,9645162.42,2246432.39,71519726.39,18012829.1,,,12,0.5047575073833143,0.5270118203022516,0.9329275049522205,0.20118747581701618,
2022,62,outpatient,17968882.0,109055789.94,16736774.14,1232107.4,100438816.37,8616971.03,5852257.19,361741.51,31438064.57,2289994.55,4942444.43,909812.54,25921208.83,5516854.48,,,12,0.31300711922159025,0.34966458536435746,0.9209856388666676,0.17548327339668673,
2022,63,inpatient,42422149.769999996,269361879.37,40592633.75,1829515.92,259777826.58,9584052.79,25562501.66,1203343.03,148732143.02,5767494.0,21660461.15,3902040.37,123866698.79,24865444.23,,,12,0.5725359434177771,0.6297325228373486,0.9644194166880045,0.1671827200570649,
2022,63,outpatient,31068588.490000002,162141053.97,29674272.26,1394316.06,155751493.29,6389560.68,13003922.25,582648.24,64886272.41,2595694.37,10794892.65,2209029.49,53546545.49,11339726.92,,,12,0.4166012860575637,0.43822211160099395,0.9605925795870167,0.1747631124245684,
2022,65,inpatient,11167151.0,82731746.0,10709204.0,457947.0,80337936.0,2393810.0,4449781.0,206667.0,28468038.0,874751.0,3307762.0,1142019.0,20860512.0,7607526.0,,,12,0.3543536144617905,0.4155099669405868,0.9710653997318031,0.26723042873555247,
2022,65,outpatient,14001400.0,59172115.0,13123237.0,878163.0,56505411.0,2666704.0,4391508.0,271698.0,15862657.0,818177.0,3822170.0,569338.0,13192353.0,2670304.0,,,12,0.28072810584458896,0.33463603530135133,0.9549330964424713,0.16833901155399125,
2022,87,outpatient,1565812.83,16659676.15,1529350.11,36462.72,16243741.3,415934.85,159250.53,3382.54,1606106.31,40730.66,135363.93,23886.6,1381986.77,224119.54,,,12,0.09887539331840996,0.10412954428074025,0.9750334372496191,0.13954215770436765,
2022,88,outpatient,1898451.5,8125994.1,1824682.5,73768.76,7844024.6,281969.5,568202.85,14963.42,2192621.35,63354.23,506944.2,61258.51,1969286.99,223334.36,,,12,0.2795275973509823,0.3113982021529773,0.9653003070725833,0.10185724042137963,
2022,89,inpatient,990679.67,38736981.160000004,924593.78,66085.89,36118418.87,2618562.29,365665.36,41844.21,14367304.03,1685865.84,345245.84,20419.52,13538882.2,828421.83,,,12,0.39778330501431497,0.39548758374731874,0.9324014878912674,0.05766021434990125,
2022,90,inpatient,5460012.21,50655296.53,5296897.82,163114.31,48490441.13,2164855.37,1791561.02,51959.909999999996,17543792.36,645033.96,1449553.61,342007.37,14166019.41,3377772.98,,,11,0.36179898452493203,0.33822835192996037,0.9572630001540334,0.1925337983195328,
2022,90,outpatient,50321.11,581457.22,49989.159999999996,331.95,571972.95,9484.27,16209.98,36.0,254270.36000000002,1350.0,7571.049999999999,8638.93,130826.58,123443.79000000001,,,9,0.4445496242435941,0.3242699017146918,0.9836887914127199,0.48548242115203677,
2022,91,inpatient,4260385.47,37042507.61,4075511.47,184874.0,35179892.83,1862614.74,951626.0,70301.0,9547835.88,822641.64,819189.0,132437.0,8133668.1,1414167.78,,,12,0.2714003685610432,0.2334985453985239,0.9497168280395475,0.1481139598306543,
2022,91,outpatient,90699.0,649005.91,87709.0,2990.0,602111.4,46894.509999999995,16537.0,506.0,188347.58,10017.87,16162.0,375.0,178507.57,9840.01,,,12,0.3128118484386776,0.18854393505797581,0.9277440940406845,0.05224388866583792,
2022,333,outpatient,2105543.14,18495626.44,1937830.78,167712.13,17005660.26,1489966.1500000001,445582.65,22237.0,3537455.82,174547.61,366349.49,79233.02,2933414.75,604041.09,,,12,0.20801637607218665,0.22993888558215594,0.9194422430171011,0.1707557975946679,
2022,2001,inpatient,4752672.32,74024662.99,4518569.97,234102.35,70661894.01,3362768.98,2116031.59,78224.43,33377761.03,1092471.75,1765436.88,350594.71,28094950.8,5282810.2299999995,,,12,0.47235870899917304,0.46829674079385786,0.9545723162501359,0.1582733552814342,
2022,2001,outpatient,10618019.94,61103070.63,10095677.48,522342.46,58512403.39,2590667.24,2310900.72,72522.56,12220365.31,368846.65,1951443.8800000001,359456.84,10135865.09,2084500.22,,,12,0.2088508521611763,0.22890001434554544,0.9576016849351585,0.17057593346200875,
2022,2004,inpatient,20434596.0,183714661.98,20355925.89,78669.71,182707324.02,1007336.4,12139080.35,33865.89,112078989.38,486275.29,9432012.61,2707067.52,88625202.11,23453785.88,,,12,0.6134345734697055,0.5963413511916652,0.9945168341538813,0.2092612184472929,
2022,2004,outpatient,13243944.0,106413940.77,13114800.77,129142.87,105449012.23,964926.63,5353554.92,41232.04,44947427.09,300043.4,4145503.85,1208050.85,33314780.58,11632645.16,,,12,0.426247967045561,0.4082071099582552,0.9909323108136221,0.25880558494944544,
2022,3028,inpatient,683021.0,47769499.0,511478.0,171543.0,35988485.0,11781014.0,440372.0,142554.0,31044158.0,9881190.0,418899.0,21473.0,29343554.0,1700604.0,,,12,0.8626136387791817,0.8609793578609442,0.7533779033353479,0.0547801618584727,
2022,3028,outpatient,254.0,49219.0,254.0,0.0,49219.0,0.0,175.0,0.0,32349.0,0.0,175.0,0.0,32349.0,0.0,,,6,0.6572461854162011,0.6889763779527559,1.0,0.0,
2022,3029,inpatient,1865957.99,44119534.7,1796339.19,69618.8,42496599.14,1622935.56,862495.37,37369.84,20239314.06,853428.8,821573.49,40921.88,19203483.02,1035831.04,,,12,0.4762572645713127,0.48014059638703316,0.9632150345411508,0.0511791574027287,
2022,3029,outpatient,368292.0,7511994.92,368292.0,0.0,7511994.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12,0.0,0.0,1.0,,
2022,4000,inpatient,2928080.92,155754747.42,2696690.21,231390.68,144021797.79,11732949.63,537959.2,63421.53,23875105.24,2466264.54,442245.46,95713.74,19867308.95,4007796.28,,,12,0.165774248109391,0.19948869099057542,0.9246703562854393,0.16786507283265906,
2022,4000,outpatient,52990.0,10423236.85,51230.0,1760.0,10074127.01,349109.84,6832.0,227.0,1446317.74,51084.56,6076.0,756.0,1307869.94,138447.8,,,12,0.1435675506735546,0.1333593597501464,0.9665065809187671,0.09572433233101323,
2022,4003,inpatient,1158637.0,22126088.0,1037376.0,121261.0,19457275.0,2668813.0,212768.0,15834.0,2403874.0,205075.0,198877.0,13891.0,2254656.0,149218.0,,,12,0.1235462828170954,0.20510210376951077,0.879381615041936,0.06207396893514386,
2022,4003,outpatient,15600.0,1999253.0,12556.0,3044.0,1612449.0,386804.0,603.0,266.0,141376.0,42714.0,481.0,122.0,117912.0,23464.0,,,12,0.08767781182536626,0.04802484867792291,0.806525737362905,0.1659687641466727,
2022,4020,inpatient,164666.06,8322705.36,161041.22,3624.73,8099860.6,222844.74,36664.96,823.8,1722684.57,25849.0,28401.7,8263.19,1418697.23,303987.31,,,12,0.21268076761716123,0.22767438050953662,0.9732244804590798,0.17646138782098686,
2022,4020,outpatient,1895.4,845779.25,1895.4,0.0,845779.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12,0.0,0.0,1.0,,
2022,5033,inpatient,4730793.85,71542892.09,4617247.18,113546.43,69202389.34,2340502.75,3146560.44,92934.45,49937103.13,1876217.95,2726922.88,419637.46,44759107.84,5177995.29,,,12,0.7216095225361766,0.6814797469863851,0.9672853209923961,0.10369034175891732,
2022,5033,outpatient,19967.0,2695022.49,19892.0,75.0,2685780.99,9241.5,19162.0,75.0,2101164.5,7410.99,17960.0,1202.0,1953489.54,147674.96,,,12,0.7823290535688838,0.9633018298813594,0.9965709006012785,0.07028243623952336,
2022,5034,inpatient,5450929.25,42721301.89,5295144.8,155784.35,41374707.77,1346594.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12,0.0,0.0,0.9684795626437779,,
2022,5034,outpatient,1325792.81,17554664.91,1297469.19,28323.57,17135691.04,418973.87,8815.12,0.0,11565.07,0.0,8815.12,0.0,11565.07,0.0,,,12,0.0006749112115177352,0.0067940881124121345,0.976133188975807,0.0,
2022,5050,inpatient,42694100.86,323829380.04,41246050.86,1448050.0,314166736.08,9662643.96,15827219.0,560387.0,105584739.67,3547597.3,13802751.0,2024468.0,91609056.27,13975683.4,,,12,0.33607867270554614,0.3837268943327875,0.9701613116178449,0.1323646148456711,
2022,5050,outpatient,34063098.85,183759216.59,32430457.35,1632641.5,176884754.07,6874462.52,9447355.83,460130.0,49657705.36,1797747.6,8543756.83,903599.0,44270258.56,5387446.8,,,12,0.2807347960601995,0.29131121180441816,0.9625898355055672,0.10849165826215695,
2022,8992,inpatient,33507614.39,227748645.17,30435754.13,3071860.18,207987863.02,19760781.79,7971596.8,681586.4,60997895.58,3839618.36,6351395.12,1620201.6400000001,48547480.34,12450415.22,,,12,0.2932762262869852,0.2619155341428696,0.9132342493837897,0.20411220914451098,
2022,8992,outpatient,3285756.4899999998,27296922.93,3057853.6,227902.83,25437293.11,1859629.51,679725.79,71225.9,5891478.46,515991.89,566642.82,113082.92,4618009.58,1273468.86,,,12,0.23160791655476584,0.22228853271458124,0.9318740128779782,0.21615437765684373,
2023,1,inpatient,30472321.0,231918153.0,26158948.0,4313373.0,200072937.0,31845216.0,15869124.0,2460933.0,113652520.0,15756658.0,12404200.0,3464924.0,90019009.0,23633511.0,,,12,0.5680554387023369,0.6066422854619383,0.8626876956889183,0.20794533196448262,
2023,1,outpatient,47317026.0,208427459.0,36019281.0,11297745.0,168513556.0,39913903.0,17132136.0,6012248.0,73668088.0,18381875.0,12851488.0,4280648.0,53962722.0,19705366.0,,,12,0.43716416500047034,0.4756379229224481,0.8084997860094816,0.26748849515410256,
2023,2,inpatient,249853369.57,1227361605.84,228003583.56,21849785.74,1139810131.75,87551473.18,98361421.35,10954062.51,446826911.93,41147024.41,81845619.6,16515801.66,355929631.29,90897280.62,,,12,0.3920187226656489,0.4314029622438623,0.9286669277632486,0.20342839294836385,
2023,2,outpatient,155638078.09,620860503.92,148279766.49,7358311.25,592196509.61,28663993.12,61353109.07,2747541.04,204648609.38,10380915.35,50430360.69,10922748.22,163780042.23000002,40868567.13,,,12,0.345575507553691,0.4137658867579728,0.9538318283591553,0.19970117194450884,
2023,3,inpatient,31840928.15,303057942.46,28257796.17,3583131.88,273249150.52,29808791.73,12108239.78,938567.03,106410907.83,8184162.4,8444239.08,3664000.58,72401271.51,34009636.18,,,12,0.38942813775449026,0.42849200649464514,0.9016399580290346,0.3196066726010188,
2023,3,outpatient,13040090.06,97071230.62,11747149.12,1292940.8,87367858.89,9703371.42,3429707.19,212685.91,24081532.02,1833584.07,2464348.89,965358.15,16444045.15,7637486.79,,,12,0.27563376653558275,0.291960811509644,0.9000386451472392,0.3171512004990786,
2023,4,inpatient,53497014.0,404597776.0,47630136.0,5866878.0,368304487.0,36293289.0,19720324.0,2852685.0,135739740.0,17650999.0,10710958.0,9009366.0,74102043.0,61637697.0,,,12,0.36855304453567517,0.41403039453844936,0.9102978534414881,0.45408733654565714,
2023,4,outpatient,32007384.0,169191872.0,27751702.0,4255682.0,150493732.0,18698140.0,8358864.0,1515739.0,40040837.0,6167378.0,4881709.0,3477155.0,22648254.0,17392583.0,,,12,0.266063154045512,0.3012018506108202,0.8894855894732343,0.43437111466975575,
2023,5,inpatient,36807965.0,253011021.0,35334992.1,1472971.19,243874971.36,9136047.09,20689707.37,752297.63,130258144.44,3973956.37,17455289.06,3234418.22,109507605.13,20750539.31,,,12,0.5341185432584523,0.5855302673182146,0.9638907048242773,0.15930320057306044,
2023,5,outpatient,31885832.0,160321677.0,30284269.32,1601561.16,152680618.29,7641056.05,11994590.290000001,591324.08,54637110.33,2603480.97,9633515.68,2361074.55,41588184.29,13048926.040000001,,,12,0.3578522994072688,0.39606668938446754,0.9523392041988183,0.23882899299004712,
2023,6,inpatient,5307873.6899999995,71276492.27,5172117.0,135756.55,69659660.48,1616831.79,3056009.71,51449.48,39844356.38,654042.07,2471281.14,584728.45,32633298.669999998,7211057.71,,,12,0.5719860835589303,0.5908624476205778,0.977316058373421,0.18098065485679704,
2023,6,outpatient,5352932.57,47210337.77,5186899.18,166033.23,45552859.21,1657478.56,1948864.3,33816.98,16465251.73,315599.27999999997,1454460.49,494403.7,11736651.06,4728600.67,,,12,0.36145374879971226,0.375728201449252,0.9648916182706649,0.2871866611905119,
2023,8,inpatient,34578320.3,217310956.24,32286284.32,2292035.87,206672505.14000002,10638451.1,16888918.95,993438.51,79912292.59,3943592.21,12543073.48,4345845.38,57638303.23,22273989.36,,,12,0.38666146005182156,0.5230988732741234,0.9510450311200563,0.2787304510743983,
2023,8,outpatient,89514505.86,436333752.53000003,83939287.3,5575218.42,414064701.94,22269050.59,31958291.98,1987126.46,146116310.33,7575682.6,24173720.47,7784571.38,108834553.87,37281756.46,,,12,0.3528827974116301,0.3807310379677241,0.9489632638756982,0.2551512310692769,
2023,9,inpatient,303777599.3,1774623015.19,236841852.86,66935746.08,1441942289.77,332680725.18,87714332.64,26386933.99,492286177.52,123037181.08,72724459.95,14989872.49,404269860.29,88016317.23,,,12,0.34140490990005096,0.37034979916260397,0.8125344241721211,0.17879095788023458,
2023,9,outpatient,331298974.23,1146946475.36,269988036.64,61310937.230000004,948884441.57,198062033.79,99651151.87,23343058.01,292996800.12,68527719.81,87795585.14,11855566.52,256455011.59,36541788.53,,,12,0.3087802763792975,0.3690946943803814,0.827313620953556,0.12471736385869715,
2023,10,inpatient,24.0,96.24,24.0,0.0,96.24,0.0,24.0,0.0,96.24,0.0,24.0,0.0,96.24,0.0,,,1,1.0,1.0,1.0,0.0,
2023,10,outpatient,2016836.13,17419557.14,1963238.69,53597.22,16949492.7,470064.44,703029.56,5955.73,5654929.97,61276.58,562383.89,140645.55,4517631.79,1137298.18,,,12,0.3336341724257033,0.3580968343691312,0.9730151325764416,0.20111622708565566,
2023,11,inpatient,30186142.19,259637770.35999998,29816395.09,369747.01,256771221.91,2866548.45,15132187.45,86709.94,130948078.21000001,771931.22,10703460.59,4428726.75,90975794.85,39972283.36,,,12,0.5099795733958775,0.5075123067132661,0.9889594320347714,0.3052529209011902,
2023,11,outpatient,43810587.03,255880746.35,43259817.6,550769.26,252618439.58,3262306.77,18281816.41,215513.80000000002,101220643.95,976978.63,13982251.0,4299565.23,73252464.52,27968179.43,,,12,0.40068588864014865,0.42260502758106866,0.9872506751034026,0.2763090446630181,
2023,12,inpatient,70668862.64,525771575.7,67307305.08,3361557.56,509470705.8,16300869.9,36632150.63,1246373.97,270339514.25,6282059.68,26932339.74,9699810.89,197824507.94,72515006.31,,,12,0.5306281817037889,0.5442522262102134,0.9689962891617003,0.2682368003478056,
2023,12,outpatient,89250827.96,423304575.72,84223522.63,5027305.33,402420312.8,20884262.91,40652555.61,1292360.73,166885002.94,4488518.47,30087264.73,10565290.88,119360378.68,47524624.26,,,12,0.4147032285195321,0.48267460610249713,0.9506637439851012,0.28477468569830977,
2023,13,outpatient,2827094.46,34673288.25,2800186.36,26907.86,34346202.85,327085.4,845007.42,5834.74,11027801.08,58996.11,504623.04,340384.27,6728722.11,4299078.97,,,12,0.32107773683634433,0.30176827945122914,0.990566646069399,0.3898400904054029,
2023,15,inpatient,47526504.0,361704109.95,46420709.8,1105793.1199999999,355370734.65,6333372.74,24413122.37,295202.15,181634874.49,1749591.76,17678417.63,6734704.23,131756809.54,49878063.52,,,12,0.5111137659348619,0.5259101481899358,0.982490176014656,0.2746062046732444,
2023,15,outpatient,63160765.0,277228593.68,61954804.88,1205959.47,272797334.34,4431257.02,27000907.18,479673.01,106529893.45,1459234.3599999999,19816256.19,7184650.59,74683597.03,31846295.02,,,12,0.39050929037754767,0.4358161926633123,0.9840158647375495,0.2989423342936799,
2023,16,inpatient,34571903.8,233582550.79,33052534.8,1519369.0,223730854.23,9851696.52,14712986.5,896293.0,83795142.02,4184379.93,12428976.5,2284010.0,68550120.98,15245020.98,,,12,0.37453547615679705,0.4451394299719488,0.957823490981323,0.18193203821244625,
2023,16,outpatient,28829081.39,111746937.66,26982478.39,1846603.0,105231413.28,6515524.38,9991462.0,788995.0,34651823.07,2289321.67,8308759.0,1682703.0,27627936.919999998,7023886.15,,,12,0.3292916249048024,0.37029445018301005,0.941693933485461,0.20269889222887574,
2023,17,inpatient,3642151.0,26203449.4,2567857.83,1074292.93,18708500.95,7494948.45,1730224.2,735115.59,11211849.74,4459071.26,1466930.6,263293.43,9366042.99,1845806.75,,,12,0.59929172144602,0.6738006208077337,0.7139709228510961,0.16462999351612786,
2023,17,outpatient,12205332.5,55810540.01,8768093.63,3437238.63,40218618.99,15591921.02,4921069.19,1907021.02,20737335.9,7991856.99,4027357.37,893711.73,16670868.79,4066467.11,,,12,0.5156153150150717,0.5612473358134065,0.7206276624951797,0.19609399826522558,
2023,18,inpatient,14064085.0,93643435.29,13490667.87,573416.37,89785413.59,3858019.5100000002,9071196.41,261976.18,56946221.45,2010165.62,7560362.39,1510833.6199999999,48031163.65,8915056.57,,,12,0.6342480273025382,0.6724052876709061,0.9588009379616171,0.15655220562487382,
2023,18,outpatient,24257728.0,114396314.68,23534506.74,723220.43,110364984.64,4031327.82,10070599.02,159474.25,45093900.69,1078799.58,8653939.47,1416659.01,36058947.47,9034951.96,,,12,0.408588836731976,0.4279078007139061,0.964759965814661,0.2003586254848782,
2023,19,inpatient,61073736.0,322672429.0,45480042.0,15593694.0,255756429.0,66916000.0,29527881.0,11726310.0,149318112.0,47327179.0,25083820.0,4444061.0,125858488.0,23459624.0,,,12,0.583829358987492,0.6492492025403143,0.7926194059796785,0.15711171060078766,
2023,19,outpatient,51409902.0,224855983.0,39346580.0,12063322.0,178947207.0,45908776.0,19961800.0,7328625.0,80374640.0,25985544.0,16481371.0,3480429.0,65500761.0,14873879.0,,,12,0.44915280516225103,0.507332530552846,0.7958303115287797,0.185056866195606,
2023,22,inpatient,44543032.26,241340707.67,38632582.61,5910449.55,213558232.55,27782475.12,24078849.74,3390923.07,132985460.37,15459019.62,19076170.15,5002679.4799999995,106124970.16,26860490.21,,,12,0.6227128721851749,0.6232782825595309,0.8848827643366793,0.2019806536388802,
2023,22,outpatient,38507281.89,163571766.74,32911551.97,5595729.8100000005,142026069.37,21545697.37,14335699.39,2427923.8000000003,56695052.79,8353427.64,11051500.11,3284199.16,43152120.01,13542932.78,,,12,0.3991876494328697,0.43558260039111735,0.8682798517164197,0.2388732722441125,
2023,23,inpatient,62662926.69,378152990.34,60978418.25,1684508.2,369110397.18,9042592.73,30747981.62,685828.01,184682205.01,4222180.29,26608363.89,4139617.58,157410524.63,27271680.11,,,12,0.5003440878961154,0.5042436734573711,0.9760874741414323,0.147668153022774,
2023,23,outpatient,85913301.62,371371843.29,83065675.33,2847626.06,360318532.74,11053310.2,32134484.59,858653.85,130777410.16,3285213.17,27351295.88,4783188.5600000005,110064424.77,20712985.14,,,12,0.3629494413332518,0.38685635748264735,0.9702365412195005,0.15838350916001961,
2023,24,inpatient,44729728.8,268685125.36,43188108.11,1541620.21,261433699.4,7251423.9399999995,27230142.86,846748.69,162257215.95,3587412.43,21279110.78,5951031.88,122495584.57,39761630.02,,,12,0.6206438432473942,0.6305009423113626,0.9730114350383776,0.24505307691371125,
2023,24,outpatient,45729246.92,216443123.75,43556806.9,2172439.5100000002,206775784.43,9667337.15,19695848.12,906055.18,84747657.73,3374146.46,15178633.45,4517214.38,61629434.339999996,23118222.24,,,12,0.40985291369400995,0.45218760331120605,0.9553354287606469,0.2727889225405262,
2023,27,inpatient,25606017.76,181345166.76,19809915.54,5796102.22,141137194.33,40207972.43,22752625.39,6848632.99,89836430.74,23403169.8,20603780.43,2148844.96,80519582.23,9316848.51,,,12,0.6365184681930752,1.1485473193491467,0.7782793269411313,0.10370902353594552,
2023,27,outpatient,43704331.52,194532510.54,30755353.02,12948978.53,141826839.54,52705671.0,44224688.1,18777017.13,75500092.79,28765328.15,39694035.51,4530652.59,67797959.60000001,7702133.19,,,12,0.5323399508504624,1.4379509177228753,0.7290649729770357,0.1020148837621051,
2023,28,inpatient,12480379.0,96895169.0,12206227.39,274151.22,94952629.66,1942537.52,7428082.59,181828.68,48613134.18,1225838.83,6712709.84,715372.61,43539117.96,5074015.24,,,12,0.5119724893778155,0.6085486000437355,0.9799521548901988,0.10437539824551177,
2023,28,outpatient,23626922.0,120662609.0,23309507.55,317413.98,118724768.86,1937838.22,9532649.02,96808.97,45020276.6,681390.87,8872819.34,659829.39,40965216.19,4055059.26,,,12,0.3791986881278987,0.40895969164307805,0.9839400112755725,0.09007184242844034,
2023,29,inpatient,60710592.39,460351930.77,56314939.37,4395652.87,435854329.53,24497601.24,27574555.13,1338561.09,212120731.16,7049958.92,19888804.37,7685750.66,156383670.66,55737060.5,,,12,0.4866780407773824,0.48964902454799536,0.9467850581205893,0.26276102385277106,
2023,29,outpatient,64111173.32,322932764.2,55039143.43,9072029.84,287233280.35,35699483.85,22625944.9,3691090.0,103987450.05,14045087.75,18963619.2,3662325.57,85079629.66,18907820.39,,,12,0.3620313423405847,0.41108824538260075,0.8894522705417082,0.1818279069340445,
2023,30,inpatient,512745.27,7869566.4,508049.91,4695.34,7768392.87,101173.53,403266.71,3813.61,6232639.8100000005,76198.6,368793.67,34472.99,5758585.71,474054.1,,,12,0.8023074932357277,0.7937541215192815,0.9871436970148698,0.07605992235254806,
2023,30,outpatient,3671454.15,47332416.59,3564703.81,106750.29,45821844.82,1510571.77,1914461.86,40915.79,23514150.22,576106.51,1634393.23,280068.57,19590725.17,3923425.05,,,12,0.5131646338633818,0.5370605699776219,0.9680858937948428,0.16685378860355005,
